"store","week","cola_profit","cola_move","pepsi_profit","pepsi_move","sprite_profit","sprite_move","store","week","grocery","dairy","frozen","bottle","mvpclub","groccoup","meat","meatfroz","meatcoup","fish","fishcoup","promo","promcoup","produce","bulk","saladbar","prodcoup","bulkcoup","salcoup","floral","florcoup","deli","deliself","deliexpr","convfood","cheese","delicoup","bakery","pharmacy","pharcoup","gm","jewelry","cosmetic","haba","gmcoup","camera","photofin","video","videoren","vidcoup","beer","wine","spirits","miscscp","mancoup","custcoun","ftgchin","ftgccoup","ftgital","ftgicoup","daircoup","frozcoup","habacoup","photcoup","cosmcoup","ssdelicp","bakcoup","liqcoup","days"
102,25,61.28,471,114.09,2379,90.28,266,102,25,300529.56,64024.83984375,57527.4799804688,88.75,0,-19985.92,64281.07,13821.4401855469,-2469.50003051758,13827.34,-201.959995746613,3103.68,-104,65133.02,9884.02,5569.35992431641,-6899.0998840332,-4.5,-3.18999996781349,2604.56,-181.859996795654,23559.32,28431.0402832031,365.22999382019,679.709995269775,2495.1499786377,-3048.36999511719,11125.009765625,12618.5901489258,-436.480002403259,44496.88,817.250009536743,3380.80001831055,21141.66,-1610.95999145508,562.44,1562.95999908447,1028.57002639771,1479.20999908447,-9,6028.23,3380.09,3319.64999389648,-989.93000793457,7354.3,28560,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,26,35.99,139,175.31,2080,150.8,168,102,26,267342.28,61618.4301757812,44572.7294921875,102.52,0,-3273.83,69265.07,8080.97998046875,-10.0900001525879,8372.8,0,2373.2,-14,59076.47,9095.71,5723.01000976562,-30.0799999237061,-5.59999990463257,0,3066.71,-1,24477.94,23024.4802246094,333.049999237061,436.75,2339.25,-139.450000762939,10685.1300048828,11055.9300537109,-480.479990005493,43092.95,818.690004348755,2959.22006225586,20441.98,-1093.95001220703,973.08,1773.73001098633,931.609992980957,1285.01000213623,-72.1900019645691,8090.2,3679.11,3828.26998901367,-415.889999389648,6331.66,29090,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,27,84.19,837,159.91,5505,136.1,286,102,27,278021.07,62767.650390625,47708.1801757812,89.6,0,-4310.52,73358.82,8489.60992431641,-134,7403.58,0,2661.7,-31,58329.96,8824.65,5392.669921875,-222.60000038147,-42.3999998569489,0,4220.78,-27,24030.43,24833.2895507812,367.239999771118,500.740001678467,2325.72001647949,-455.689998626709,11185.3400268555,14070.6102294922,-498.379997253418,45348.46,644.279993057251,3715.50997924805,19259.18,-930.050003051758,967.5,1913.49998474121,2364.13006591797,1487.04000854492,-433.110000610352,7334.38,3548.73,3736.20993041992,-441.450004577637,8036.06,29906,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,28,50.71,44,175.31,742,86.87,8,102,28,273184.77,59092.5395507812,44927.7504882812,65.6,0,-3377.98,63148.56,7772.13006591797,-116.810000419617,8471.04,0,2403.09,0,55788.36,9678.3,5370.19995117188,-63.6399985551834,-11.6000001430511,-0.990000009536743,3527.07,-181.5,26252.93,22722.7399902344,401.600008010864,555.619995117188,2352.3500213623,-64.2500007748604,10120.0498046875,12265.6100463867,-552.689998626709,46577.6,959.030017852783,3128.7900390625,18378.12,-828.970001220703,666.09,1615.92999267578,1256.00998687744,1444.03001403809,-172,6236.22,3424.18,2990.08000183105,-352.150001525879,7211.53,28842,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,29,0,0,0,0,0,0,102,29,285822.71,60827.12890625,42725.9501953125,84.85,0,-2177.24,67456.4,8085.29992675781,-30.029999256134,7793.51,0,2498.21,0,57477.31,11210.94,5422.66989135742,-39.2999992370605,0,-8.00000023841858,3366.62,-2,23847.72,26294.7998046875,422.430004119873,512.839996337891,2187.54998779297,-444.729994297028,10319.9299926758,11527.0799560547,-347.479998111725,47091.72,844.049983978271,3377.54000854492,20187.55,-946.799995422363,696.56,1774.76997375488,958.340003967285,1390.02000427246,-66,6375.49,3550.92,3446.54000854492,-446.159996032715,6560.19,28621,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,30,50.71,175,114.09,3273,69.14,66,102,30,330621.62,75795.3203125,46872.8598632812,67.2,0,-25325.54,89033.38,15138.5198974609,-4325.53997802734,6162.74,0,2273.04,-25.3400001525879,61887.26,12991.46,5685.51000976562,-257.82000541687,-0.5,-55.6000003814697,5229.56,-304.710000991821,24952.13,28368.6403808594,300.840002059937,486.7799949646,2138.56001281738,-366.299999237061,11821.4600830078,13484.7802734375,-258.589996337891,58807.64,1182.92999458313,3192.70001220703,19964.18,-1337.5299987793,922.07,1784.81996154785,1420.93000030518,1440.01000976562,-223.090000152588,6759.62,4119.34,3476.01998901367,-483.520000457764,7871.79,33278,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,31,60.76,202,147.48,3251,109.6,96,102,31,305844.33,74485.1010742188,44349.05078125,72.63,0,-4510.08,77432.02,7666.66986083984,-45.2599997520447,8080.73,0,1836.68,-3.5,62906.72,12833.63,6036.17004394531,-40.8999999761581,-1,-12.0000002980232,16742.86,-41.939998626709,26524.12,26340.9699707031,496.189990997314,458.899997711182,2537.049949646,-247.729997634888,12845.4500732422,10990.3399047852,-174.670001029968,63825.54,949.319984436035,4219.33996582031,20504.45,-503.309993743896,1700.9,1776.65997314453,810.40998840332,1606.51000976562,-81.9200000166893,9475.8,5962.67,4015.95001220703,-262.289998054504,5958.55,32093,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,32,50.71,313,135.67,2457,69.14,199,102,32,251348.62,55862.1201171875,44608.3198242188,78.48,0,-2972.82,61293.62,5948.53002929688,-12.9600002765656,5757.93,0,2894.17,-18,54841.46,8096.45,5480.80999755859,-10,0,0,3002.26,0,24621.07,24167.0498046875,440.919998168945,566.629999160767,1673.36996459961,-30.6900005340576,9536.89007568359,11886.9799804688,-274.280002593994,46146.89,685.260013580322,2551.61001586914,17337.54,-287.650001525879,797.84,2402.06996154785,613.190000534058,1486,-27.5899999141693,7197.8,2705.11,3053.2200012207,-163.370000839233,5204.8,27944,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,33,99.52,1744,190.57,8318,166.76,517,102,33,275313.15,55276.5297851562,48365.1201171875,82.74,0,-1456.31,63614.48,7880.56011962891,-2.23000001907349,4844.16,0,3669.34,-160,60668.09,7121.19,6482.57000732422,-510.199996948242,-2.78999996185303,0,3027.75,-4.4300000667572,24954.29,27680.6696777344,437.049999237061,581.579998016357,1693.92999267578,-312.620002746582,10708.3500976562,12745.6497802734,-205.469999313354,50097.82,951.379989624023,3081.17999267578,18502.72,-310.259995937347,973.98,2562.08999633789,498.129999160767,1167.5,-12,7919.73,3010.87,3733.55001831055,-163.449998855591,7707.99,29595,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,34,50.71,156,63.15,1344,124.58,72,102,34,282328.88,59529.9790039062,48714.8896484375,72,0,-22363.53,70455.34,14125.5899658203,-5872.04995727539,5501.4,0,4260.68,-296,58031.93,9695.03,4849.6100769043,-2284.62001037598,-43,0,3399.57,-297.550002098083,25502.66,32175.669921875,506.330005645752,594.879997253418,2267.29000854492,-5142.89007568359,12848.4100341797,11822.0498657227,-267.899993896484,51215.11,1752.26000213623,4407.99002075195,18129.2,-2619.12002563477,1599.93,2578.25001525879,746.160003662109,1295,-7,7446.08,3349.72,3555.42999267578,-1353.72999572754,6353.51,30441,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,35,0,0,23.86,31,0,0,102,35,318163.56,62853.7504882812,45043.7905273438,61.61,0,-5241.9,69326.42,7111.41998291016,0,5748.26,0,4082.71,-471,61044.11,10665.87,4901.68008422852,-15.4900000095367,-6,0,18078.95,-14,25900.23,28164.7702636719,448.979995727539,606.249992370605,2274.39996337891,-149.090000867844,12378.7901611328,11392.3199462891,-327.579998493195,67008.11,2563.99994087219,5220.60006713867,19347.01,-1125.19000291824,1228.81,2508.87994384766,837.700004577637,1400.5,-28.75,8619.29,3946.29,3956.05999755859,-273.02000617981,16123.24,33614,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,36,52.48,221,96.49,1020,37.5,53,102,36,292312.59,63472.0302734375,43873.5400390625,74.4,0,-19350.34,73968.5,6012.5400390625,-326.790000915527,6139.6,0,2900.73,-585,54554.77,8470.98,5257.97998046875,-9.89999997615814,-7,-560.600006103516,1967.02,-1,24092.03,29206.2897949219,465.849998474121,543.7200050354,2110.93003845215,-1113.84999847412,10834.75,11959.6900634766,-194.769996643066,49766.27,1156.51999855042,2680.72998046875,17695.12,-197.359999656677,1111.91,2618.37002563477,3223.63995361328,1265,-10,8361.7,3756.53,4129.15991210938,-285.960000991821,8161.81,30777,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,37,50.71,148,98.5,1111,150.8,534,102,37,295131.81,59838.1000976562,44182.4692382812,76,0,-10017.14,78856.31,6885.10009765625,-83.4499998092651,5849.92,0,5288.39,-1172,71020.49,9589.79,5426.05996704102,-158.329998970032,0,0,3566.62,-18,26743.49,31020.8400878906,512.51000213623,504.7799949646,2220.06999206543,-482.990001678467,12953.83984375,10065.6499633789,-203.439998626709,57310.85,498.380002975464,2536.64001464844,18238.79,-1188.62999343872,1558.54,2177.77000427246,1228.13998413086,1579.85000610352,-77.9900015592575,16924.02,4920.91,4738.72003173828,-287.480001449585,7469,32312,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,38,59.98,329,149.09,1575,119.86,256,102,38,291360.91,60076.7895507812,66289.0610351562,71.85,0,-21619.09,67334.75,11501.1099853516,-3798.70986938477,6139.65,0,3808.75,-710,65592.83,9397.31,4627.11996459961,-31.8999996185303,0,0,5192.63,-1147.76998138428,27920.98,29757.4099121094,487.079998016357,575.569995880127,2271.28996276855,-3174.52001953125,13264.9801025391,13151.5899047852,-170.090003967285,50992.61,731.369997024536,2995.16003417969,19880.28,-1203.81998443604,1435.94,3301.09997558594,1376.56999969482,1515.49000549316,-33.6700000762939,8038.97,3207.38,3841.74000549316,-1401.30000305176,7088.16,30981,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,39,50.71,142,190.57,10806,86.66,95,102,39,274139.69,59376.9995117188,45108.9194335938,83.2,0,-1521.57,63080.51,6041.27996826172,-4.92000007629395,4206.07,0,3663.52,-970,66206.37,9360.5,4385.19995117188,-0.5,0,0,2909.01,0,27975.18,27262.7497558594,408.680000305176,536.679996490479,1983.8699798584,-322.780002593994,10790.6701049805,12371.3801269531,-349.179996490479,51635.39,962.039981842041,2749.86993408203,18209.53,-389.889999389648,1355.29,3297.79000854492,1421.45001220703,1313.5,-46.6900005340576,9677.76,3785.66,4429.51998901367,-269.159999847412,5925.46,30347,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,40,0,0,87.69,5372,22.94,8,102,40,306690.77,59326.0688476562,53418.4697265625,91.27,0,-34248.86,70543.54,9575.40008544922,-1417.34999847412,5129.58,0,5600.12,-1486,62346.12,9946.66,5733.14001464844,-589,0,0,3097.37,0,27276.7,28244.7895507812,413.070003509521,574.559997558594,1950.62004089355,-1134.85999298096,13638.3499755859,11163.6300048828,-174.859999656677,56099.26,723.390003204346,3726.88000488281,18461.48,-1224.00002670288,1260.33,2239.70997619629,1312.14001083374,1432.48999023438,-43.9299993515015,10138.46,3867.3,3990.87994384766,-1579.25,6499.29,30977,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,41,35.81,682,96.49,1670,53.54,253,102,41,277297.79,57845.529296875,47201.8793945312,72,0,-5003.84,70039.67,6540.36004638672,-14.9600002765656,3768.84,0,4648.45,-923,64781.38,9906.85,5303.85003662109,-6.22999978065491,0,-1,2638.04,0,27306.57,26986.4997558594,419.960006713867,677.620002746582,2073.88998413086,-14.4000003933907,10600.6300048828,11321.2698974609,-212.96999835968,47602.29,660.130001306534,2927.69996643066,19148.72,-89.0300006866455,1042.36,2322.02000427246,840.539989471436,1654.47998046875,-23.9899997711182,9153.35,3637.72,4029.26998901367,-313.060001373291,6646.13,30368,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,42,50.71,124,147.48,1412,140.78,131,102,42,424092.1,71628.560546875,53101.3696289062,77.6,0,-10501.67,101413.58,9874.28002929688,-95.3200006484985,5791.83,0,8552.74,-2121,85302.46,11118.64,7302.13995361328,-136.890000343323,0,-58.5,2862.88,-4,31523.03,39799.0600585938,481.879997253418,675.120002746582,2165.4100189209,-333.60000038147,15059.2799072266,10260.2702026367,-176.890001296997,62959.66,603.51000213623,3127.2799987793,21080.4,-648.449993133545,1430.61,2217.11995697021,1573.81002044678,1624.00999450684,-122.319999694824,29863.44,6159.61,6694.60003662109,-560.290000915527,8919.11,37872,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,43,70.94,164,75.26,1055,37.5,83,102,43,259401.38,55202.3198242188,46887.4194335938,67.26,0,-4022.03,62995.05,6973.44995117188,-12.789999961853,5413.77,0,3651.91,-565,67934.73,9482.03,4516.29998779297,-324.21000289917,0,-5.5,2212.53,-2.5,27960.07,25080.3903808594,437.230003356934,565.400009155273,2040.16000366211,-52.7800002098083,10306.75,12560.7999267578,-145.610000610352,42823.03,914.650014877319,2971.26007080078,18069.17,-113.149997711182,950.99,3132.5299987793,1038.9400062561,1668.5,-21.3699995279312,10402.85,2932.03,3927.61999511719,-355.710000991821,5456.03,30195,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,44,50.71,128,106.02,2135,102.74,154,102,44,265251.43,58971.25,44824.5795898438,68.8,0,-11511.91,66847.02,7444.79998779297,-251,5689.6,0,2422.2,-317,58543,10801.43,4174.15002441406,-27.5299990773201,0,-3,1684.81,0,27125.75,28914.2302246094,387.969997406006,570.630001068115,2089.93000793457,-1405.68998718262,10612.3702392578,10847.4099121094,-175.289999008179,43486.12,472.180002450943,2803.20999145508,18762.92,-553.25,1115.13,3380.43995666504,745.539999961853,1577.25,-32.1300001144409,8957.18,3434.18,3908.7799987793,-252.310000419617,5567.78,29452,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,45,52.48,1241,75.26,4221,109.69,297,102,45,294404.49,57177.5888671875,53498.4301757812,64.03,0,-30582.96,67179.28,13361.919921875,-2516.66999816895,4237.96,0,1706.75,-305,77206.51,8564.81,4416.56008911133,-13996.219909668,-0.889999985694885,-60,2688.67,-557.610015153885,28857.37,28206.6799316406,367.579998016357,580.569995880127,2087.9700012207,-2326.09001159668,12976.9000244141,12222.8099975586,-203.979999542236,52758.89,1419.98999786377,2990.96997070312,18719.12,-1186.02001190186,1381.76,3033.29998779297,647.109996795654,1545,-15.9400000572205,9140.3,3441.37,4040.57992553711,-1512.26000976562,5898.61,30621,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,46,50.71,122,100.47,585,184.2,65,102,46,268890.11,61103.359375,51273.2197265625,58.43,0,-10011.65,64004.24,7960.330078125,-4,4347,0,996.89,-118,63951.57,8571.18,4087.74996948242,-42.8699989318848,0,-11,2488.21,0,27897.73,25387.5500488281,317.070001602173,620.48999786377,1999.53996276855,-615.649993896484,11321.5300292969,9468.56005859375,-242.720003128052,45965.62,742.810014724731,2669.23999023438,18308.48,-153.279998779297,1143.89,2997.70004272461,975.229984283447,1468.50999450684,-34.4499998092651,9576.35,3143.95,4110.10000610352,-360.130001068115,5663.42,29815,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,47,69.29,1148,138.68,5119,173.03,360,102,47,268997.85,57901.7397460938,47151.7397460938,62,0,-1041.44,69548.99,7321.82012939453,-7,4250.16,0,798.75,-36,62353.79,10079.07,4391.29998779297,-56.9800000190735,0,0,2818.07,-573.860008835793,31986.43,27742.2502441406,379.21000289917,615.520000457764,2440.30001831055,-969.309989929199,11471.2900390625,12303.4700317383,-250.770004272461,48734.14,471.750005722046,3278.07998657227,19622.02,-655.989994049072,1459.67,3131.72998046875,1166.57998657227,1587,-39.6000003814697,9362.92,3580.08,4003.41003417969,-343.199996948242,5577.61,29999,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,48,31.38,134,112.88,2438,186.38,127,102,48,270013.99,59671.580078125,47342.0107421875,93.6,0,-11301.14,62600.35,8018.28991699219,-1118.7799987793,3820.77,-31.0499994158745,717.12,-16,56469.09,8838.17,3606.36999511719,-2516.61996459961,0,0,1889.36,0,27624.17,27131.2795410156,392.17000579834,689.309989929199,2345.05999755859,-1552.5299987793,11841.1799316406,11407.3200073242,-226.790000915527,48288.8,577.119997024536,2884.98999023438,19074.82,-1034.55999755859,1368.37,2415.73001098633,938.029998779297,1684.5,-18,9494.99,3867.88,4265.30999755859,-529.549995422363,5644.1,29473,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,49,67.28,1689,48.78,1979,155.45,307,102,49,277664.11,60867.0190429688,46604.439453125,60.8,0,-1111.64,84185.64,8743.72998046875,-11313.9500732422,5895.75,0,354.47,0,58037.05,8680.09,3962.13003540039,-373.420001983643,0,0,2252.08,-1,28383.47,28714.9501953125,286.860006332397,630.419998168945,2490.11001586914,-211.300000190735,11397.4400634766,11807.2598266602,-322.350004196167,46303.58,999.230003356934,3562.58004760742,20063.76,-968.229995727539,1021.22,2698.51998901367,862.23999786377,1670,-24,8944.99,3586.17,4119.08999633789,-377.929996490479,5965.08,30278,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,50,70.91,290,52.32,1475,109.69,134,102,50,288316.2,59371.8701171875,47676.8002929688,62.4,0,-4408.01,60232.54,6726.28997802734,-161.960000991821,8108.65,0,354.64,-1.75,62366.51,9139.92,3792.14999389648,-276.400001525879,0,0,2794.07,0,28548.36,28372.9099121094,282.220001220703,574.559997558594,1997.41999816895,-365.429996490479,11518.5601806641,11748.5401000977,-205.750003814697,47213.1,829.400009155273,4233.11004638672,18607.25,-435.700000762939,1018.08,2501.57997131348,1194.67999267578,1511,-2,10205.09,3380.5,4385.58999633789,-220.180002212524,6254.58,30721,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,51,69.14,200,133.13,1278,140.63,58,102,51,366731.69,68278.8198242188,46657.419921875,60.4,0,-1437.07,81907.98,9857.46984863281,-78.6699991226196,4823.5,0,305.61,0,69552.02,9969.47,4424.11001586914,-102.049999952316,0,0,4468.02,-241,31210.07,33271.3706054688,344.510000228882,670.370002746582,2693.49002075195,-61.4299996495247,13128.3499755859,12118.7800292969,-194.879997253418,52977.76,937.280014038086,3319.5,21286.39,-375.180006027222,1202.14,2010.45001220703,1369.81998443604,1662.73001098633,-19,19674.86,4959.5,5302.29000854492,-111.659998893738,6461.39,34370,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,52,61.15,171,75.26,1218,134.01,64,102,52,260909.36,57494.08984375,39949.6501464844,63.2,0,-4416.07,60212.72,5447.40991210938,0,3338.71,0,370.72,-2,54762.67,9827.33,3199.85000610352,-202.769997596741,0,0,2986.48,-1,25763.86,26451.3303222656,302.350004196167,559.92000579834,2424.36000061035,-374.459999084473,10349.3499755859,11195.0599365234,-126.850002765656,43874.08,445.350006103516,3068.97998046875,19483.04,-147.440000534058,854.8,3006.83999633789,1077.34999847412,1199.94999694824,-22.039999961853,7595.15,2891.4,3595.28994750977,-70.710000038147,6199.18,28265,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,53,48.03,137,48.78,2039,119.52,35,102,53,300944.57,61257.0708007812,45495.1293945312,48,0,-8503.55,71867.65,9421.0400390625,-1507.39999389648,4282.96,0,568.7,-39,53781.69,11673.73,3058.78994750977,-9.92000019550323,-0.5,0,2935.87,-407.39000415802,28246.16,32370.9799804688,277.39999961853,645.419990539551,2329.76997375488,-3200.82995605469,11696.5400390625,12740.7700195312,-262.870001792908,48308.54,327.600002288818,3514.4499206543,21577.56,-125.289999008179,906.11,2160.54998779297,1455.85001373291,1644,-326.819995641708,7657.4,3588.53,3847.09994506836,-571.920001983643,8972.53,29053,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,54,69.14,146,104.92,1341,201.2,102,102,54,307718.57,64064.0102539062,46810.3696289062,59.2,0,-19235.18,71449.96,6143.93994140625,-222.699995994568,5590.29,0,1933.49,-795,59619.53,9087.79,3053.82998657227,-4412.04998779297,0,-5.94000005722046,2019.9,0,26759.07,32337.0700683594,280.170000076294,632.490005493164,2382.7099609375,-4292.06002807617,11303.9700927734,12202.869934082,-289.900001525879,42720.73,377.719999313354,2908.73999023438,21103.05,-1678.41999816895,1023.82,2305.0700378418,2673.92001342773,1250.51000213623,-99.550000667572,7169.25,3429.93,3615.53997802734,-453.150001525879,7409.56,29910,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,55,56.66,59,147.48,1410,138,15,102,55,337773.91,66197.7998046875,50922.5288085938,-62.9,0,-7121.09,77659.19,7377.88012695312,-17,4299.37,0,4635.73,-2425.59997558594,55379.8,11447.38,3455.27001953125,-406.590000152588,0,-195.640001296997,1857.57,-2,33688.11,27506.7099609375,326.039995193481,647.439994812012,2693.21002197266,-111.659999847412,11482.3898925781,13000.4999389648,-745.390003204346,47255.23,804.100002288818,3238.65002441406,22218.54,-355.759994506836,1414.29,2713.52998352051,2643.20007324219,1256.58000183105,-154.769995689392,7707.98,3248.33,3670.70004272461,-122.639999866486,10081.47,32423,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,56,70.91,154,96.49,1277,132.72,57,102,56,271158.27,60247.6103515625,40676.3999023438,-179.8,0,-77.4,75475.45,8357.71997070312,-0.600000023841858,4709.52,0,2614.06,-1062,48286.02,11181.23,2837.41003417969,-1,0,-7.20000010728836,2717.56,-343.589994430542,25859.86,24973.7700195312,279.410001754761,518.700000762939,2606.55999755859,-294.490003585815,11300.3698730469,12272.0200805664,-267.700004577637,43769.81,557.729999542236,2913.24002075195,20379.28,-59,1254.57,2189.36000061035,2055.43002319336,1522.5,-375.569997787476,7440.29,3288.42,3461.78002929688,-32.039999961853,6087.47,24283,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,57,61.15,190,141.37,1626,212.95,48,102,57,263694.08,63308.1186523438,45180.1997070312,-231.3,0,-5449.09,75849.1,6306.90991210938,-2.60000002384186,6384.92,0,2501.14,-991.5,51943.16,14005.84,3178.44995117188,-26.6700004637241,0,-83.8000016212463,2744.95,-10.1800000667572,26261.29,25973.400390625,290.699995040894,533.699996948242,2453.28001403809,-310.889995574951,11059.2001953125,13007.9699707031,-132.10000038147,49540.9,649.529984474182,2858.96997070312,20583.99,-163.099999427795,1006.03,2086.10995483398,891.969997406006,1082,-68.629999756813,6739.62,3127.16,3766.2600402832,-49.3499999046326,7330.58,29591,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,58,100.88,929,156.43,4756,206.93,269,102,58,275253.32,62973.1704101562,44185.01953125,-164.72,0,-2405.98,70881.45,7244.48004150391,-39.6400001049042,4235.79,0,3115.27,-932,46519.07,15028,3620.91000366211,-330.879997253418,0,-472.800003051758,4934.42,0,28122.23,25253.599609375,262.950000762939,616.479999542236,2328.28002929688,-12.3699998855591,11026.8299560547,13107.4100341797,-109.190000534058,51496.64,536.079986572266,3499.17001342773,20398.34,-339.899997711182,986.5,2180.88000488281,1329.8399810791,1304,-63.4299998283386,6894.96,4214.29,3528.56997680664,-183.25,7198.62,29362,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,59,102.62,830,159.91,4236,174.51,138,102,59,254881.88,66590.259765625,39485.9201660156,-134.55,0,-4511.31,65094.08,15388.7299804688,-4928.74014282227,3979.94,0,2684.91,-833.259994506836,48483.37,18956.38,3368.85995483398,-111.92999958992,0,0,2108.09,0,27654.93,24900.4399414062,248.709997177124,622.480003356934,2222.23999023438,-830.049995422363,11417.2501220703,12605.6098632812,-289.279996871948,56538.79,560.079999923706,3007.59997558594,21356.14,-312.369998931885,1558.88,1995.02001953125,2006.60997009277,1280.01000976562,-84.659999370575,7970.42,4297.84,3660.20001220703,-125.189999580383,7221.96,31529,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,60,69.14,152,175.31,2079,209.8,103,102,60,281216.85,64364.0795898438,44936.0102539062,-167.2,0,-1667.58,69422.35,5251.92007446289,-1082.27000427246,4164.4,0,2476.13,-713,48768.41,7467.65,2860.95004272461,-2499,0,0,2075.76,0,27059.53,25425.1101074219,202.299997329712,658.38000869751,2424.01005554199,-1033.68000030518,10488.6199951172,14605.6499023438,-145.869998455048,47602.54,1659.42000770569,3094.80996704102,22438.95,-175.029998779297,945.87,2587.22001647949,1026.34997558594,1242,-56.4599995613098,6295.98,3351.81,3427.34997558594,-120.100001335144,11161.36,24570,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,61,61.15,1039,92.95,4139,143.45,201,102,61,268231.59,58802.3305664062,41574.7705078125,-122.71,0,-3679.94,64166.3,6597.50994873047,-3355.73002624512,2956.06,0,2367.12,-634,46278.66,11092.47,2595.9700012207,-2834.60000610352,0,0,2450.29,-75.8699998855591,24670.6,25409.5700683594,271.260000228882,674.409996032715,2267.12002563477,-998.880004882812,10708.0098876953,13543.1201171875,-264.950002670288,42549.65,674.200006484985,2804.53997802734,20223.68,-240.25,773.08,2050.37002563477,1167.20998382568,1283.5,-81.0299983024597,6577.01,3520.23,3807.2799987793,-463.990001678467,7706.21,27213,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,62,69.14,254,159.61,4593,222.99,85,102,62,488463.06,103148.688476562,59936.490234375,-204.38,0,-3694.68,176267.89,3845.85000610352,-52795.4503173828,7349.43,0,3363.48,-996.009994506836,94770.35,15219.15,3672.55999755859,-4.70000004768372,0,0,6394.41,0,32702.13,38354.1594238281,302.319999694824,663.349990844727,6480.55993652344,-1133.77000427246,16578.4500732422,13924.2601318359,-316.93000125885,75777.63,941.76000213623,3711.05996704102,25927.63,-3715.5,1388.18,2029.8500213623,1694.70996856689,1320.5,-68.9500007629395,16561.16,10281.45,7240.39001464844,-172.540000915527,12359.59,41475,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,63,100.88,582,156.43,2906,221.75,144,102,63,202542.41,46910.8696289062,29845.1301269531,-114.2,0,-1072.25,48259.33,2687.90002441406,-4730.33006060123,2659,0,1727.27,-447,36595.1,11633.46,2653.19000244141,-23.400000333786,0,-341,4609.49,0,22082.18,17153.6701660156,134.070000648499,433.950000762939,1872.17001342773,-95.5500001907349,9151.92010498047,10511.9700317383,-169.950000524521,45685.7,565.180000305176,3164.57998657227,18692.22,-439.75,993.75,1768.57000732422,733.800003051758,1679,-50.8499994277954,8165,4595.58,4246.81005859375,-79.7100005149841,4216.57,25666,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,64,69.14,148,175.31,2460,224.62,93,102,64,323813.59,80044.009765625,50411.4091796875,-178.5,0,-9621.88,80067.46,8433.67004394531,-662.210006713867,3341.83,0,1877.61,-447.5,54062.27,18419.36,3201.29998779297,-290.18999671936,0,0,2248.66,0,28910.5,34354.0698242188,228.440000534058,552.640003204346,2504.80001831055,-919.550003051758,11425.0198974609,13102.9299926758,-114.889998435974,62436.63,1388.03998947144,5935.27001953125,22759.5,-457.300003051758,1043.69,2007.33999633789,1475.26998901367,1334,-51.0099997520447,6524.16,3729.03,3961.57995605469,-187.600002288818,8929.68,33696,0,0,0,0,0,0,0,0,0,0,0,0,2548
102,65,100.88,874,177.57,5804,190.01,201,102,65,280345.54,65454.380859375,42306.2700195312,-140.55,0,-413.28,65201.63,4748.9899597168,-94.089998960495,4623.24,0,1634.13,-398,47818.43,15224.81,2584.91995239258,-5.20000001788139,0,0,3560.12,-5,33657.14,25243.2998046875,233.859998703003,557.639999389648,1962.26002502441,-29.1500000953674,10835.5201416016,11738.1499023438,-113.460000753403,65492.75,1169.03001976013,5049.82006835938,19851.26,-609.599998474121,869.57,2058.01998901367,1438.16999053955,1174.00999450684,-62.1300001144409,7420.21,3849.11,4032.32000732422,-113.599999427795,7140.52,31993,0,0,0,0,0,0,0,0,0,0,0,0,2548
